Title,Platform,Category,Price,Instructor,Rating,Learners,Duration_Hours,Difficulty,Price_Type,Success_Score,Success
Total Rewards & the Role of Compensation & Benefits,0,264,Free / Paid,5,4.573529412,68,7,1,0,2.7446619258706795,0
Online Course,0,265,Free / Paid,0,3.6,222525,18,2,0,3.9411119293078056,1
Online Course,0,266,Free / Paid,0,4.2,169535,20,2,0,3.8769747710827946,1
Online Course,0,267,Free / Paid,3,4.8,106678,35,0,0,3.7338611769225842,1
Online Course,0,268,Free / Paid,2,5.0,457915,16,2,0,6.665196580649292,1
Online Course,0,269,Free / Paid,3,4.7,78982,45,0,0,3.452179675994109,1
Online Course,0,270,Free / Paid,1,3.7,105236,17,2,0,3.062319267464942,1
Online Course,0,271,Free / Paid,1,4.4,223868,13,2,0,4.431861433053724,1
Advanced AI Techniques for the Supply Chain,0,272,Free / Paid,6,3.2,15,59,0,0,1.9201200614714733,0
Online Course,0,273,Free / Paid,8,4.2,387459,18,2,0,5.621259845040661,1
Online Course,0,274,Free / Paid,0,4.3,247563,18,2,0,4.561518537491195,1
Online Course,0,275,Free / Paid,8,3.9,343031,11,2,0,5.085653774732663,1
Advanced Analytics with Power BI,0,276,Free / Paid,4,4.090909091,11,6,1,0,2.4546334996790806,0
Advanced Angular Development,0,277,Free / Paid,8,4.083333333,12,5,1,0,2.4500960489771786,0
Advanced Angular Topics,0,278,Free / Paid,3,4.133333333,15,22,2,0,2.4801200612714736,0
Online Course,0,279,Free / Paid,0,4.5,213635,38,0,0,4.409955497214574,1
Online Course,0,280,Free / Paid,5,3.9,261007,48,0,0,4.42912563232375,1
Advanced Application Management with Red Hat OpenShift,0,281,Free / Paid,3,4.617647059,68,37,0,0,2.7711325140706795,0
Online Course,0,282,Free / Paid,8,4.3,424282,58,0,0,5.975994749311647,1
Online Course,0,283,Free / Paid,1,4.9,192078,53,0,0,4.47741115451111,1
Online Course,0,284,Free / Paid,7,3.5,418927,50,0,0,5.453132803995645,1
Online Course,0,285,Free / Paid,8,4.9,368901,42,0,0,5.892719792533777,1
Online Course,0,286,Free / Paid,1,4.7,301331,49,0,0,5.231882884036627,1
Advanced Business Analysis: Elicitation & Analysis,0,287,Free / Paid,2,4.846153846,78,20,2,0,2.908316627251662,0
Online Course,0,288,Free / Paid,5,4.6,32032,30,2,0,3.0163872702823844,1
Online Course,0,289,Free / Paid,8,5.0,258081,15,2,0,5.065705641288339,1
Advanced C# Programming in .NET Core,0,290,Free / Paid,7,4.544554455,101,5,1,0,2.727541086907921,0
Online Course,0,291,Free / Paid,4,3.7,382253,23,2,0,5.279590510341295,1
Online Course,0,292,Free / Paid,2,3.6,151339,9,1,0,3.371332202087469,1
Online Course,0,293,Free / Paid,3,4.1,330741,24,2,0,5.107283409105461,1
Online Course,0,294,Free / Paid,5,5.0,73415,58,0,0,3.587620861881283,1
Advanced Communication Strategies,0,295,Free / Paid,4,4.821428571,28,18,2,0,2.8930812573467506,0
Advanced Competitive Strategy,0,296,Free / Paid,6,4.717366629,881,32,0,0,2.837471587824537,0
é«é¶ç«äºç­ç¥ï¼ä¸­æçï¼,0,297,Free / Paid,6,4.841584158,101,24,2,0,2.905758908707921,0
Advanced Computer Vision with TensorFlow,0,298,Free / Paid,2,4.733962264,530,19,2,0,2.8446195303920594,0
Online Course,0,299,Free / Paid,4,4.5,469734,44,0,0,6.459797016072229,1
Online Course,0,300,Free / Paid,3,4.2,406017,46,0,0,5.769799897547545,1
Online Course,0,301,Free / Paid,8,3.8,134797,51,0,0,3.3589284113466094,1
Advanced Creative Thinking and AI: Tools for Success,0,302,Free / Paid,3,4.684684685,111,14,2,0,2.811699265888903,0
Online Course,0,303,Free / Paid,6,4.1,50575,12,2,0,2.8648072613177944,0
Online Course,0,304,Free / Paid,0,4.5,343100,9,1,0,5.44620605750144,1
Online Course,0,305,Free / Paid,6,4.0,468258,58,0,0,6.147982967279247,1
Online Course,0,306,Free / Paid,4,4.2,18772,45,0,0,2.670252929499904,0
Online Course,0,307,Free / Paid,7,4.9,347844,22,2,0,5.724177498879426,1
Online Course,0,308,Free / Paid,2,4.2,54087,20,2,0,2.9529176538387656,0
Online Course,0,309,Free / Paid,4,4.0,243339,56,0,0,4.347709227124287,1
Advanced Data Analysis and Collaboration in Qlik Sense ,0,310,Free / Paid,3,4.875,16,27,2,0,2.9251280655695715,0
Advanced Data Analysis & Visualization with Copilot in Excel,0,311,Free / Paid,7,4.333333333,33,20,2,0,2.600264135037241,0
Online Course,0,312,Free / Paid,3,4.4,120770,57,0,0,3.6066549273227895,1
Advanced Data Analysis with Generative AI,0,313,Free / Paid,8,4.333333333,21,46,0,0,2.600168085860062,0
Online Course,0,314,Free / Paid,4,3.8,306621,41,0,0,4.734224562976244,1
Online Course,0,315,Free / Paid,3,4.4,32616,11,2,0,2.901061663571749,0
Advanced Data Engineering with Snowflake,0,316,Free / Paid,2,4.833333333,18,18,2,0,2.9001440735657678,0
Online Course,0,317,Free / Paid,1,3.7,218091,35,0,0,3.96562175834027,1
Advanced Data Modeling,0,318,Free / Paid,7,4.342857143,105,46,0,0,2.6065547161003138,0
Online Course,0,319,Free / Paid,0,4.2,399496,17,2,0,5.717605173849011,1
Advanced Data Structures in Java,0,320,Free / Paid,5,4.757453666,1241,47,0,0,2.864405285339899,0
"Advanced Data Structures, RSA and Quantum Algorithms",0,321,Free / Paid,7,4.690909091,55,19,2,0,2.8149856799954023,0
Online Course,0,322,Free / Paid,2,4.9,396791,48,0,0,6.115954088493309,1
Online Course,0,323,Free / Paid,1,4.7,92787,34,0,0,3.5626762502401226,1
Online Course,0,324,Free / Paid,5,3.6,392450,21,2,0,5.301208298648908,1
Online Course,0,325,Free / Paid,7,4.0,117980,27,2,0,3.344323493628738,1
Advanced Data Visualization with Tableau,0,326,Free / Paid,5,4.855769231,104,12,2,0,2.9142939648022157,0
Online Course,0,327,Free / Paid,4,4.5,85895,17,2,0,3.387512006147147,1
Advanced Deep Learning Techniques for Computer Vision,0,328,Free / Paid,0,4.866666667,15,47,0,0,2.920120061671473,0
Deep Learning with PyTorch,0,329,Free / Paid,2,4.487179487,78,32,0,0,2.6929320118516613,0
Online Course,0,330,Free / Paid,5,4.2,456817,37,0,0,6.17640808093744,1
Online Course,0,331,Free / Paid,1,4.6,453525,41,0,0,6.390058589998079,1
Siemens NX Mastery: Advanced Design & Applications,0,332,Free / Paid,6,4.41025641,39,36,0,0,2.6464660058258307,0
Advanced Ethical Hacking & Cybersecurity,0,333,Free / Paid,4,4.72,50,10,1,0,2.832400204904911,0
Online Course,0,334,Free / Paid,0,4.2,324809,58,0,0,5.119803099186784,1
Online Course,0,335,Free / Paid,8,4.9,28577,21,2,0,3.1687331113530126,1
Online Course,0,336,Free / Paid,6,3.8,109069,12,2,0,3.1529989754754433,1
Advanced Financial Reporting: Accounting for Business Combinations and Preparation of Consolidated Financial Statements,0,337,Free / Paid,2,4.665354331,254,13,2,0,2.801245639516949,0
Advanced Functional Ceramics,0,338,Free / Paid,7,4.672955975,159,7,1,0,2.8050462365976174,0
Online Course,0,339,Free / Paid,8,4.6,134579,49,0,0,3.837183517961196,1
Online Course,0,340,Free / Paid,7,4.3,182312,60,0,0,4.039243132483831,1
Online Course,0,341,Free / Paid,1,4.8,284313,24,2,0,5.1556691426010115,1
Online Course,0,342,Free / Paid,0,3.5,432463,31,0,0,5.561476275853237,1
Online Course,0,343,Free / Paid,7,5.0,224767,27,2,0,4.799057117244029,1
Online Course,0,344,Free / Paid,1,3.8,410222,17,2,0,5.563457130050585,1
Online Course,0,345,Free / Paid,2,4.1,192946,39,0,0,4.00435871166037,1
Online Course,0,346,Free / Paid,1,3.5,122886,33,0,0,3.083591598898636,1
Online Course,0,347,Free / Paid,2,4.9,119209,44,0,0,3.894160530191458,1
Online Course,0,348,Free / Paid,5,4.8,91138,18,2,0,3.609477492476148,1
Online Course,0,349,Free / Paid,5,3.6,203906,22,2,0,3.7920836268169307,1
Online Course,0,350,Free / Paid,2,4.8,211809,23,2,0,4.575340014087212,1
Online Course,0,351,Free / Paid,2,4.9,466058,23,2,0,6.67037395146315,1
Advanced IoT Systems Integration and Industrial Applications,0,352,Free / Paid,0,4.583333333,12,59,0,0,2.7500960489771784,0
Online Course,0,353,Free / Paid,7,3.9,61949,42,0,0,2.8358458730870204,0
Advanced Java,0,354,Free / Paid,0,4.470588235,51,13,2,0,2.6827611500030097,0
Online Course,0,355,Free / Paid,4,4.2,461698,13,2,0,6.215476083754883,1
Online Course,0,356,Free / Paid,7,4.6,360019,60,0,0,5.641627393225331,1
"Advanced JavaScript 1: Objects, Loops, Hoisting",0,357,Free / Paid,7,4.4,10,26,2,0,2.6400800409809824,0
Online Course,0,358,Free / Paid,1,4.4,478141,11,2,0,6.467087468784017,1
Online Course,0,359,Free / Paid,7,4.7,332103,60,0,0,5.478184990715246,1
Advanced Kubernetes Deployment Strategies and Networking,0,360,Free / Paid,3,3.555555556,18,24,2,0,2.133477407365768,0
Online Course,0,361,Free / Paid,1,4.6,183752,24,2,0,4.230769033745277,1
Kubernetes Integration and Advanced Orchestration Techniques,0,362,Free / Paid,6,4.363636364,11,38,0,0,2.6182698634790804,0
Online Course,0,363,Free / Paid,8,3.8,176968,42,0,0,3.69646923224691,1
Online Course,0,364,Free / Paid,1,5.0,208835,25,2,0,4.671535826343088,1
Advanced Learning Algorithms,0,365,Free / Paid,5,4.910050428,8527,49,0,0,3.0142812012835756,1
Online Course,0,366,Free / Paid,8,4.7,307277,59,0,0,5.27947525132868,1
Advanced Machine Learning Algorithms,0,367,Free / Paid,7,3.75,12,25,2,0,2.250096049177179,0
Online Course,0,368,Free / Paid,4,4.9,49438,50,0,0,3.335706601780111,1
Online Course,0,369,Free / Paid,1,4.0,8144,21,2,0,2.4651853749119548,0
Advanced Malware and Network Anomaly Detection,0,370,Free / Paid,8,4.625,16,50,0,0,2.7751280655695716,0
Advanced Manufacturing Enterprise,0,371,Free / Paid,2,4.580343214,641,29,2,0,2.753336555280963,0
Online Course,0,372,Free / Paid,3,4.3,420908,26,2,0,5.9489889223282315,1
Mastering Programming with MATLAB,0,373,Free / Paid,2,4.810185185,432,42,0,0,2.889568881378434,0
Online Course,0,374,Free / Paid,3,4.7,396979,9,1,0,5.997458858935775,1
Online Course,0,375,Free / Paid,4,4.4,180424,51,0,0,4.0841313952743805,1
Overview of Advanced Methods of Reinforcement Learning in Finance,0,376,Free / Paid,6,3.8,85,13,2,0,2.280680348338349,0
Advanced Microsoft Power BI,0,377,Free / Paid,6,4.478723404,94,17,2,0,2.6879864276212335,0
Advanced Modeling for Discrete Optimization,0,378,Free / Paid,7,4.935251799,139,42,0,0,2.9622636490356533,0
Advanced Models for Decision Making,0,379,Free / Paid,4,4.767857143,56,36,0,0,2.8611625152935005,0
Online Course,0,380,Free / Paid,1,4.6,46607,39,0,0,3.1330470000640327,1
Advanced MySQL Topics,0,381,Free / Paid,2,4.658436214,243,31,0,0,2.797006724237869,0
Online Course,0,382,Free / Paid,8,4.4,19200,54,0,0,2.793678683485945,0
Online Course,0,383,Free / Paid,1,3.9,338875,8,1,0,5.052388743036435,1
Online Course,0,384,Free / Paid,2,3.7,367453,7,1,0,5.161129858487546,1
Online Course,0,385,Free / Paid,7,4.7,121785,37,0,0,3.794779086892489,1
Securing Cloud and Hybrid Networks,0,386,Free / Paid,4,4.333333333,21,11,2,0,2.600168085860062,0
Advanced Threat Hunting and Incident Response,0,387,Free / Paid,4,4.372093023,43,13,2,0,2.6235999900182234,0
Next-Generation Firewalls and Intrusion Prevention,0,388,Free / Paid,2,4.416666667,48,56,0,0,2.650384196908715,0
Online Course,0,389,Free / Paid,5,4.1,183621,20,2,0,3.9297204968944097,1
Online Course,0,390,Free / Paid,0,3.7,361955,13,2,0,5.1171233271434975,1
Advanced Semiconductor Packaging,0,391,Free / Paid,0,4.662790698,86,55,0,0,2.7983627712364476,0
Online Course,0,392,Free / Paid,7,4.0,279781,26,2,0,4.63939457001985,1
Online Course,0,393,Free / Paid,1,4.0,405255,9,1,0,5.643700774796695,1
Advanced Portfolio Construction and Analysis with Python,0,394,Free / Paid,3,4.743137255,510,26,2,0,2.849964443030095,0
Online Course,0,395,Free / Paid,2,4.5,300030,31,0,0,5.101469552410834,1
Online Course,0,396,Free / Paid,5,3.9,443225,41,0,0,5.887616379586348,1
Online Course,0,397,Free / Paid,6,4.7,50922,42,0,0,3.227584683357879,1
Advanced Programming in Kotlin,0,398,Free / Paid,0,4.650793651,126,15,2,0,2.791484706960376,0
Advanced Programming in Swift,0,399,Free / Paid,2,4.722222222,90,55,0,0,2.8340537020288403,0
Advanced Project Management and Leadership,0,400,Free / Paid,1,4.810810811,37,23,2,0,2.8867826382296338,0
Online Course,0,401,Free / Paid,4,4.9,385479,57,0,0,6.025411730806173,1
Online Course,0,402,Free / Paid,0,4.7,359407,24,2,0,5.696728885189216,1
Online Course,0,403,Free / Paid,5,4.7,237244,17,2,0,4.718924249215599,1
Advanced Prompt Engineering for Everyone,0,404,Free / Paid,2,4.792960663,483,59,0,0,2.879642377181443,0
Online Course,0,405,Free / Paid,1,4.2,232097,5,1,0,4.377727156304028,1
Online Course,0,406,Free / Paid,8,4.6,455018,22,2,0,6.40200870845873,1
Online Course,0,407,Free / Paid,7,4.3,137781,49,0,0,3.6828126400717163,1
Online Course,0,408,Free / Paid,7,3.6,254138,14,2,0,4.194145482487034,1
Advanced R Programming,0,409,Free / Paid,4,4.234375,576,36,0,0,2.545235360504578,0
Online Course,0,410,Free / Paid,5,4.5,367258,34,0,0,5.639569059358392,1
Advanced React,0,411,Free / Paid,2,4.626886145,1458,9,1,0,2.787801662027214,0
Online Course,0,412,Free / Paid,7,3.8,316755,48,0,0,4.815338093103669,1
Online Course,0,413,Free / Paid,7,4.2,2586,59,0,0,2.540698597682013,0
Advanced Requirements Management & Solution Evaluation,0,414,Free / Paid,7,4.769230769,65,25,2,0,2.8620587277763847,0
Advanced Rust Programming,0,415,Free / Paid,7,3.714285714,14,43,0,0,2.228683485773375,0
Advanced SAS Programming Techniques,0,416,Free / Paid,3,4.821052632,95,18,2,0,2.8933919685193312,0
Online Course,0,417,Free / Paid,3,4.2,305503,42,0,0,4.965275981302427,1
Advanced Smart Contract Development,0,418,Free / Paid,6,4.85,40,48,0,0,2.9103201639239287,0
Online Course,0,419,Free / Paid,3,3.8,436473,48,0,0,5.773572709227125,1
Online Course,0,420,Free / Paid,5,4.5,74978,12,2,0,3.3001312672088106,1
Online Course,0,421,Free / Paid,2,5.0,7531,32,0,0,3.0602788627777424,1
Online Course,0,422,Free / Paid,8,3.9,143502,45,0,0,3.4886040852916693,1
Online Course,0,423,Free / Paid,0,4.6,456989,41,0,0,6.417784785810335,1
Advanced Study of Protection Schemes and Switchgear,0,424,Free / Paid,7,4.4375,32,34,0,0,2.6627561311391434,0
Advanced System Security Topics,0,425,Free / Paid,6,4.559681698,377,33,0,0,2.7388265637830314,0
Online Course,0,426,Free / Paid,2,3.7,224443,16,2,0,4.016463789460204,1
Online Course,0,427,Free / Paid,3,4.4,122765,10,1,0,3.622623103028751,1
Advanced Tableau - Table Calculations,0,428,Free / Paid,6,4.4375,16,10,1,0,2.6626280655695718,0
Online Course,0,429,Free / Paid,4,3.6,106259,48,0,0,3.0105074598194275,1
Online Course,0,430,Free / Paid,6,4.2,340515,41,0,0,5.245515463917526,1
Online Course,0,431,Free / Paid,7,4.0,263825,34,0,0,4.511681180764551,1
Online Course,0,432,Free / Paid,1,5.0,429250,38,0,0,6.435759108663635,1
Online Course,0,433,Free / Paid,7,4.9,49447,8,1,0,3.3357786386629953,1
Advanced Tools for Digital Marketing Analytics,0,434,Free / Paid,2,4.761904762,63,19,2,0,2.857647115380188,0
Advanced Topics and Future Trends in Database Technologies,0,435,Free / Paid,4,4.636363636,77,33,0,0,2.782434497153563,0
Online Course,0,436,Free / Paid,4,4.7,152908,44,0,0,4.043890632003586,1
Online Course,0,437,Free / Paid,1,4.6,279296,42,0,0,4.99551258244221,1
Online Course,0,438,Free / Paid,1,4.3,192839,34,0,0,4.12350227316386,1
Advanced Trading Algorithms,0,439,Free / Paid,4,4.586466165,532,18,2,0,2.7561378791882563,0
Online Course,0,440,Free / Paid,8,4.9,13467,10,1,0,3.047791189088813,1
Online Course,0,441,Free / Paid,8,4.1,455451,16,2,0,6.1054744829352625,1
Online Course,0,442,Free / Paid,2,4.8,214299,35,0,0,4.595270218351796,1
Online Course,0,443,Free / Paid,5,3.7,120183,48,0,0,3.1819565217391306,1
Online Course,0,444,Free / Paid,1,4.1,485961,36,0,0,6.349679515912147,1
"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital",0,445,Free / Paid,8,4.592920354,1356,48,0,0,2.766605769421195,0
Online Course,0,446,Free / Paid,5,3.8,304325,33,0,0,4.7158471537427165,1
Online Course,0,447,Free / Paid,6,4.5,42973,27,2,0,3.043960107575078,1
Online Course,0,448,Free / Paid,8,4.4,286382,57,0,0,4.932229621566242,1
Online Course,0,449,Free / Paid,2,3.6,253782,25,2,0,4.191296023564065,1
Online Course,0,450,Free / Paid,2,3.6,254763,13,2,0,4.199148043798425,1
Online Course,0,451,Free / Paid,0,4.3,379614,25,2,0,5.618467695460075,1
Online Course,0,452,Free / Paid,6,3.9,39465,13,2,0,2.6558817314465006,0
Online Course,0,453,Free / Paid,7,3.7,366137,52,0,0,5.150596465390279,1
Advanced Writing,0,454,Free / Paid,3,4.698161389,1958,6,1,0,2.834568857476327,0
Advanced Neurobiology II,0,455,Free / Paid,6,4.440993789,161,29,2,0,2.6658849331938144,0
Online Course,0,456,Free / Paid,1,3.7,295737,12,2,0,4.58710795927515,1
Online Course,0,457,Free / Paid,7,4.7,47996,50,0,0,3.204164692322469,1
Online Course,0,458,Free / Paid,6,4.1,228472,28,2,0,4.288712300697957,1
Online Course,0,459,Free / Paid,7,4.4,321892,54,0,0,5.216455145034258,1
Online Course,0,460,Free / Paid,1,4.9,291380,58,0,0,5.272234103861177,1
Online Course,0,461,Free / Paid,6,4.5,421538,23,2,0,6.074031504130114,1
Advertising and E-commerce on TikTok,0,462,Free / Paid,8,4.739130435,69,57,0,0,2.8440305437687776,0
Advertising in the Age of Generative AI ,0,463,Free / Paid,1,4.606060606,33,37,0,0,2.7639004988372413,0
Advertising with Meta,0,464,Free / Paid,7,4.827312139,2768,52,0,0,2.9185426269358903,0
Online Course,0,465,Free / Paid,8,4.8,73683,48,0,0,3.4697659601716078,1
Digitalisation in Aeronautics,0,466,Free / Paid,6,4.674757282,206,33,0,0,2.8065032134082344,0
Online Course,0,467,Free / Paid,6,4.1,405391,50,0,0,5.704789332138054,1
Affiliate Marketing Course,0,468,Free / Paid,3,3.923076923,13,55,0,0,2.3539502070752767,0
Online Course,0,469,Free / Paid,6,4.3,6083,49,0,0,2.6286889287315103,0
Online Course,0,470,Free / Paid,5,4.5,80092,12,2,0,3.34106422488314,1
Online Course,0,471,Free / Paid,2,4.1,78176,40,0,0,3.0857283729269382,1
Online Course,0,472,Free / Paid,7,4.0,108933,25,2,0,3.271910418134085,1
African cities : An Introduction to Urban Planning,0,473,Free / Paid,7,4.75,20,31,0,0,2.8501600819619646,0
African development â from the past to the present,0,474,Free / Paid,8,4.155172414,58,46,0,0,2.493567686089697,0
"Afrique et mondialisation, regards croisÃ©s",0,475,Free / Paid,7,4.757201646,243,42,0,0,2.856265983437869,0
Online Course,0,476,Free / Paid,0,4.3,255283,26,2,0,4.623310174809502,1
After the Arab Spring â Democratic Aspirations and State Failure,0,477,Free / Paid,2,4.695167286,538,48,0,0,2.821406576376846,0
Age of Cathedrals,0,478,Free / Paid,5,4.710578842,501,34,0,0,2.8303573583472117,0
Online Course,0,479,Free / Paid,3,4.9,268458,48,0,0,5.088764167253634,1
Online Course,0,480,Free / Paid,5,4.6,183203,12,2,0,4.2263747838893515,1
ChatGPT & Zapier: Agentic AI for Everyone,0,481,Free / Paid,8,4.688,125,30,2,0,2.813800512262278,0
Online Course,0,482,Free / Paid,1,4.8,227264,18,2,0,4.6990433501953,1
Online Course,0,483,Free / Paid,2,3.8,50451,16,2,0,2.6838147531536145,0
Online Course,0,484,Free / Paid,4,4.7,138515,34,0,0,3.9286876480758144,1
Online Course,0,485,Free / Paid,7,3.8,123832,54,0,0,3.271163475699558,1
Online Course,0,486,Free / Paid,5,4.6,193585,31,0,0,4.309473330345137,1
Online Course,0,487,Free / Paid,8,4.9,412501,33,0,0,6.241698469616443,1
Online Course,0,488,Free / Paid,2,4.5,248690,22,2,0,4.690539156047896,1
Online Course,0,489,Free / Paid,1,3.8,490632,12,2,0,6.207066658128962,1
Online Course,0,490,Free / Paid,6,3.9,116126,35,0,0,3.269483895754626,1
Online Course,0,491,Free / Paid,7,3.9,80698,48,0,0,2.9859147083306654,0
Online Course,0,492,Free / Paid,2,3.6,73852,10,1,0,2.7511186527502085,0
Agentic AI with LangChain and LangGraph,0,493,Free / Paid,6,4.682539683,63,48,0,0,2.810028067980188,0
"Agentic AI with LangGraph, CrewAI, AutoGen and BeeAI",0,494,Free / Paid,0,4.793103448,58,6,1,0,2.8763263064896973,0
Online Course,0,495,Free / Paid,1,3.5,102667,22,2,0,2.9217567394505988,0
Online Course,0,496,Free / Paid,3,4.5,210058,8,1,0,4.381324838317218,1
Age of Jefferson,0,497,Free / Paid,5,4.694143167,461,9,1,0,2.820175789423282,0
Online Course,0,498,Free / Paid,8,4.5,307128,40,0,0,5.158282640712044,1
Online Course,0,499,Free / Paid,8,4.0,244089,17,2,0,4.353712300697957,1
Online Course,0,500,Free / Paid,7,4.2,357092,11,2,0,5.378199398091823,1
Agile and Hybrid Approaches in a Project Environment,0,501,Free / Paid,5,4.615384615,39,52,0,0,2.769542928825831,0
Agile with Atlassian Jira,0,502,Free / Paid,6,4.683243913,9692,37,0,0,2.887522066568009,0
Online Course,0,503,Free / Paid,3,3.8,444885,26,2,0,5.840903182429404,1
Agile Leadership Capstone,0,504,Free / Paid,1,4.875,456,24,2,0,2.928649868732791,0
Online Course,0,505,Free / Paid,6,3.7,409131,23,2,0,5.494724659025421,1
Online Course,0,506,Free / Paid,8,4.0,410942,44,0,0,5.689220080681309,1
Online Course,0,507,Free / Paid,7,4.1,246574,19,2,0,4.433602484472049,1
Online Course,0,508,Free / Paid,2,4.2,365485,49,0,0,5.445377793430236,1
Introduction to Agile Development and Scrum,0,509,Free / Paid,0,4.852268466,2667,10,1,0,2.9327080092279694,0
